
:woman_factory_worker:,true
:woman_farmer:,true
:woman_firefighter:,true
:woman_health_worker:,true
:woman_judge:,true
:woman_juggling:,true
:woman_mechanic:,true
:woman_office_worker:,true
:woman_pilot:,true
:woman_playing_handball:,true
:woman_playing_water_polo:,true
:woman_scientist:,true
:woman_shrugging:,true
:woman_singer:,true
:woman_student:,true
:woman_teacher:,true
:woman_technologist:,true
:woman_with_turban:,true
:womans_clothes:,true
:womans_hat:,true
:women_wrestling:,true
:womens:,true
:world_map:,true
:worried:,true
:wrench:,true
:writing_hand:,true
:x:,true
:yellow_heart:,true
:yemen:,false
:yen:,true
:yin_yang:,true
:yum:,true
:zambia:,false
:zap:,true
:zero:,false
:zimbabwe:,false
:zipper_mouth_face:,true
:zzz:,true
